en,fr,it,de,es,ko,kana,pt
Contest Costume,Robe Live,Vestito Live,Live-Kleid,Vestido de Gala,라이브드레스,ライブドレス,Contest Costume
Magma Suit,Scaph. Magma,Tuta Magma,Magma-Anzug,Traje Magma,마그마슈트,マグマスーツ,Magma Suit
Aqua Suit,Scaphandre Aqua,Tuta Idro,Aqua-Anzug,Traje Aqua,아쿠아슈트,アクアスーツ,Aqua Suit
Pair of Tickets,Ticket Duo,Biglietto doppio,Zweierticket,Entrada para dos,페어티켓,ペアチケット,Pair of Tickets
Mega Bracelet,Méga-Bracelet,Megabracciale,Mega-Armreif,Megapulsera,메가뱅글,メガバングル,Mega Bracelet
Mega Pendant,Méga-Pendentif,Megapendente,Mega-Anhänger,Megacollar,메가펜던트,メガペンダント,Mega Pendant
Mega Glasses,Méga-Lunettes,Megaocchiali,Mega-Brille,Megagafas,메가글라스,メガメガネ,Mega Glasses
Mega Anchor,Méga-Ancre,Megaancora,Mega-Anker,Megaancla,메가앵커,メガイカリ,Mega Anchor
Mega Stickpin,Méga-Pin’s,Megaspilla,Mega-Anstecker,Megabroche,메가라펠핀,メガラペルピン,Mega Stickpin
Mega Tiara,Méga-Tiare,Megadiadema,Mega-Diadem,Megatiara,메가티아러,メガティアラ,Mega Tiara
Mega Anklet,Méga-Grève,Megagambale,Mega-Beinreif,Megatobillera,메가앵클릿,メガアンクレット,Mega Anklet
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき,Meteorite
Swampertite,Laggronite,Swampertite,Sumpexnit,Swampertita,대짱이나이트,ラグラージナイト,Swampertite
Sceptilite,Jungkite,Sceptilite,Gewaldronit,Sceptilita,나무킹나이트,ジュカインナイト,Sceptilite
Sablenite,Ténéfixite,Sableyite,Zobirisnit,Sableynita,깜까미나이트,ヤミラミナイト,Sablenite
Altarianite,Altarite,Altarite,Altarianit,Altarianita,파비코리나이트,チルタリスナイト,Altarianite
Galladite,Gallamite,Galladite,Galagladinit,Galladita,엘레이드나이트,エルレイドナイト,Galladite
Audinite,Nanméouïte,Audinite,Ohrdochnit,Audinita,다부니나이트,タブンネナイト,Audinite
Metagrossite,Métalossite,Metagrossite,Metagrossnit,Metagrossita,메타그로스나이트,メタグロスナイト,Metagrossite
Sharpedonite,Sharpedite,Sharpedite,Tohaidonit,Sharpedonita,샤크니아나이트,サメハダナイト,Sharpedonite
Slowbronite,Flagadossite,Slowbroite,Lahmusnit,Slowbronita,야도란나이트,ヤドランナイト,Slowbronite
Steelixite,Steelixite,Steelixite,Stahlosnit,Steelixita,강철톤나이트,ハガネールナイト,Steelixite
Pidgeotite,Roucarnagite,Pidgeotite,Taubossnit,Pidgeotita,피죤투나이트,ピジョットナイト,Pidgeotite
Glalitite,Oniglalite,Glalite,Firnontornit,Glalita,얼음귀신나이트,オニゴーリナイト,Glalitite
Diancite,Diancite,Diancite,Diancienit,Diancita,디안시나이트,ディアンシナイト,Diancite
Prison Bottle,Vase Scellé,Vaso del vincolo,Banngefäß,Vasija Castigo,굴레의항아리,いましめのツボ,Prison Bottle
Mega Cuff,Méga-Manchette,Megapolsiera,Mega-Armband,Megabrazalete,메가블레스,メガブレス,Mega Cuff
Cameruptite,Caméruptite,Cameruptite,Cameruptnit,Cameruptita,폭타나이트,バクーダナイト,Cameruptite
Lopunnite,Lockpinite,Lopunnite,Schlapornit,Lopunnita,이어롭나이트,ミミロップナイト,Lopunnite
Salamencite,Drattakite,Salamencite,Brutalandanit,Salamencita,보만다나이트,ボーマンダナイト,Salamencite
Beedrillite,Dardargnite,Beedrillite,Bibornit,Beedrillita,독침붕나이트,スピアナイト,Beedrillite
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき,Meteorite
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき,Meteorite
Key Stone,Gemme Sésame,Pietrachiave,Schlüssel-Stein,Piedra Activadora,키스톤,キーストーン,Key Stone
Meteorite Shard,Éclat Météorite,Framm. meteorite,Meteoritenstück,Frag. Meteorito,운석조각,いんせきのかけら,Meteorite Shard
Eon Flute,Flûte Éon,Flauto Eone,Äon-Flöte,Flauta Eón,무한의피리,むげんのふえ,Eon Flute
Normalium Z,Normazélite,Normium Z,Normium Z,Normastal Z,노말Z,ノーマルＺ,Normalium Z
Firium Z,Pyrozélite,Pirium Z,Pyrium Z,Pirostal Z,불꽃Z,ホノオＺ,Firium Z
Waterium Z,Aquazélite,Idrium Z,Aquium Z,Hidrostal Z,물Z,ミズＺ,Waterium Z
Electrium Z,Voltazélite,Electrium Z,Voltium Z,Electrostal Z,전기Z,デンキＺ,Electrium Z
Grassium Z,Florazélite,Herbium Z,Botanium Z,Fitostal Z,풀Z,クサＺ,Grassium Z
Icium Z,Cryozélite,Glacium Z,Glacium Z,Criostal Z,얼음Z,コオリＺ,Icium Z
Fightinium Z,Combazélite,Luctium Z,Battalium Z,Lizastal Z,격투Z,カクトウＺ,Fightinium Z
Poisonium Z,Toxizélite,Venenium Z,Toxium Z,Toxistal Z,독Z,ドクＺ,Poisonium Z
Groundium Z,Terrazélite,Terrium Z,Terrium Z,Geostal Z,땅Z,ジメンＺ,Groundium Z
Flyinium Z,Aérozélite,Volantium Z,Aerium Z,Aerostal Z,비행Z,ヒコウＺ,Flyinium Z
Psychium Z,Psychézélite,Psichium Z,Psium Z,Psicostal Z,에스퍼Z,エスパーＺ,Psychium Z
Buginium Z,Insectozélite,Insectium Z,Insectium Z,Insectostal Z,벌레Z,ムシＺ,Buginium Z
Rockium Z,Rocazélite,Petrium Z,Petrium Z,Litostal Z,바위Z,イワＺ,Rockium Z
Ghostium Z,Spectrozélite,Spectrium Z,Phantomium Z,Espectrostal Z,고스트Z,ゴーストＺ,Ghostium Z
Dragonium Z,Dracozélite,Draconium Z,Dracium Z,Dracostal Z,드래곤Z,ドラゴンＺ,Dragonium Z
Darkinium Z,Ténébrozélite,Obscurium Z,Noctium Z,Nictostal Z,악Z,アクＺ,Darkinium Z
Steelium Z,Métallozélite,Metallium Z,Metallium Z,Metalostal Z,강철Z,ハガネＺ,Steelium Z
Fairium Z,Nymphézélite,Follectium Z,Sylphium Z,Feeristal Z,페어리Z,フェアリーＺ,Fairium Z
Pikanium Z,Pikazélite,Pikacium Z,Pikachium Z,Pikastal Z,피카츄Z,ピカチュウＺ,Pikanium Z
Bottle Cap,Capsule d’Argent,Tappo d’argento,Silberkronkorken,Chapa Plateada,은왕관,ぎんのおうかん,Bottle Cap
Gold Bottle Cap,Capsule d’Or,Tappo d’oro,Goldkronkorken,Chapa Dorada,금왕관,きんのおうかん,Gold Bottle Cap
Z-Ring,Bracelet Z,Cerchio Z,Z-Ring,Pulsera Z,Z링,Ｚリング,Z-Ring
Decidium Z,Archézélite,Deciduenium Z,Silvarronium Z,Dueyestal Z,모크나이퍼Z,ジュナイパーＺ,Decidium Z
Incinium Z,Félinozélite,Incineronium Z,Fuegronium Z,Incinostal Z,어흥염Z,ガオガエンＺ,Incinium Z
Primarium Z,Oratozélite,Primarinium Z,Primarenium Z,Primastal Z,누리레느Z,アシレーヌＺ,Primarium Z
Tapunium Z,Tokozélite,Tapium Z,Kapium Z,Tapistal Z,카푸Z,カプＺ,Tapunium Z
Marshadium Z,Marshadozélite,Marshadium Z,Marshadownium Z,Marshastal Z,마샤도Z,マーシャドーＺ,Marshadium Z
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ,Aloraichium Z
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ,Snorlium Z
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ,Eevium Z
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ,Mewnium Z
Normalium Z,Normazélite,Normium Z,Normium Z,Normastal Z,노말Z,ノーマルＺ,Normalium Z
Firium Z,Pyrozélite,Pirium Z,Pyrium Z,Pirostal Z,불꽃Z,ホノオＺ,Firium Z
Waterium Z,Aquazélite,Idrium Z,Aquium Z,Hidrostal Z,물Z,ミズＺ,Waterium Z
Electrium Z,Voltazélite,Electrium Z,Voltium Z,Electrostal Z,전기Z,デンキＺ,Electrium Z
Grassium Z,Florazélite,Herbium Z,Botanium Z,Fitostal Z,풀Z,クサＺ,Grassium Z
Icium Z,Cryozélite,Glacium Z,Glacium Z,Criostal Z,얼음Z,コオリＺ,Icium Z
Fightinium Z,Combazélite,Luctium Z,Battalium Z,Lizastal Z,격투Z,カクトウＺ,Fightinium Z
Poisonium Z,Toxizélite,Venenium Z,Toxium Z,Toxistal Z,독Z,ドクＺ,Poisonium Z
Groundium Z,Terrazélite,Terrium Z,Terrium Z,Geostal Z,땅Z,ジメンＺ,Groundium Z
Flyinium Z,Aérozélite,Volantium Z,Aerium Z,Aerostal Z,비행Z,ヒコウＺ,Flyinium Z
Psychium Z,Psychézélite,Psichium Z,Psium Z,Psicostal Z,에스퍼Z,エスパーＺ,Psychium Z
Buginium Z,Insectozélite,Insectium Z,Insectium Z,Insectostal Z,벌레Z,ムシＺ,Buginium Z
Rockium Z,Rocazélite,Petrium Z,Petrium Z,Litostal Z,바위Z,イワＺ,Rockium Z
Ghostium Z,Spectrozélite,Spectrium Z,Phantomium Z,Espectrostal Z,고스트Z,ゴーストＺ,Ghostium Z
Dragonium Z,Dracozélite,Draconium Z,Dracium Z,Dracostal Z,드래곤Z,ドラゴンＺ,Dragonium Z
Darkinium Z,Ténébrozélite,Obscurium Z,Noctium Z,Nictostal Z,악Z,アクＺ,Darkinium Z
Steelium Z,Métallozélite,Metallium Z,Metallium Z,Metalostal Z,강철Z,ハガネＺ,Steelium Z
Fairium Z,Nymphézélite,Follectium Z,Sylphium Z,Feeristal Z,페어리Z,フェアリーＺ,Fairium Z
Pikanium Z,Pikazélite,Pikacium Z,Pikachium Z,Pikastal Z,피카츄Z,ピカチュウＺ,Pikanium Z
Decidium Z,Archézélite,Deciduenium Z,Silvarronium Z,Dueyestal Z,모크나이퍼Z,ジュナイパーＺ,Decidium Z
Incinium Z,Félinozélite,Incineronium Z,Fuegronium Z,Incinostal Z,어흥염Z,ガオガエンＺ,Incinium Z
Primarium Z,Oratozélite,Primarinium Z,Primarenium Z,Primastal Z,누리레느Z,アシレーヌＺ,Primarium Z
Tapunium Z,Tokozélite,Tapium Z,Kapium Z,Tapistal Z,카푸Z,カプＺ,Tapunium Z
Marshadium Z,Marshadozélite,Marshadium Z,Marshadownium Z,Marshastal Z,마샤도Z,マーシャドーＺ,Marshadium Z
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ,Aloraichium Z
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ,Snorlium Z
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ,Eevium Z
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ,Mewnium Z
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ,Pikashunium Z
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ,Pikashunium Z
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Forage Bag,Sac Ingrédients,Portaingredienti,Zutatenbeutel,Zurrón,재료주머니,ざいりょうぶくろ,Forage Bag
Fishing Rod,Canne à Pêche,Amo,Angel,Caña,낚싯대,つりざお,Fishing Rod
Professor’s Mask,Masque du Prof,Maschera Prof.,Maske des Profs,Máscara Profesor,박사의복면,はかせのふくめん,Professor’s Mask
Festival Ticket,Festicket,Festicket,Festival-Ticket,Festicupón,페스티켓,フェスチケット,Festival Ticket
Sparkling Stone,Gemme Lumière,Pietra lucente,Glitzerstein,Piedra Brillante,빛나는돌,かがやくいし,Sparkling Stone
Adrenaline Orb,Orbe Frousse,Fifasfera,Zitterorb,Nerviosfera,주눅구슬,ビビリだま,Adrenaline Orb
Zygarde Cube,Boîte Zygarde,Teca Zygarde,Zygarde-Würfel,Arca de Zygarde,지가르데큐브,ジガルデキューブ,Zygarde Cube
???,???,???,???,(?),???,？？？,???
Ice Stone,Pierre Glace,Pietragelo,Eisstein,Piedra Hielo,얼음의돌,こおりのいし,Ice Stone
Ride Pager,Appel-Monture,Chiamapassaggio,PokéMobil-Funk,Buscamontura,라이드기어,ライドギア,Ride Pager
Beast Ball,Ultra Ball,UC Ball,Ultraball,Ente Ball,울트라볼,ウルトラボール,Beast Ball
Big Malasada,Malasada Maxi,Malasada maxi,Maxi-Malasada,Malasada Maxi,큰 말라사다,おおきいマラサダ,Big Malasada
Red Nectar,Nectar Rouge,Nettare rosso,Roter Nektar,Néctar Rojo,다홍꿀,くれないのミツ,Red Nectar
Yellow Nectar,Nectar Jaune,Nettare giallo,Gelber Nektar,Néctar Amarillo,진노랑꿀,やまぶきのミツ,Yellow Nectar
Pink Nectar,Nectar Rose,Nettare rosa,Rosa Nektar,Néctar Rosa,연분홍꿀,うすもものミツ,Pink Nectar
Purple Nectar,Nectar Mauve,Nettare viola,Purpurner Nektar,Néctar Violeta,보라꿀,むらさきのミツ,Purple Nectar
Sun Flute,Flûte du Soleil,Flauto solare,Sonnenflöte,Flauta Solar,태양의피리,たいようのふえ,Sun Flute
Moon Flute,Flûte de la Lune,Flauto lunare,Mondflöte,Flauta Lunar,달의피리,つきのふえ,Moon Flute
???,???,???,???,(?),???,？？？,???
Enigmatic Card,Message Mystère,Lettera segreta,Seltsame Karte,Nota Intrigante,괴상한카드,あやしいカード,Enigmatic Card
Silver Razz Berry,Baie Framby argentée,Baccalampon argentata,Silberne Himmihbeere,Baya Frambu Plateada,은 라즈열매,ぎんのズリのみ,Silver Razz Berry
Golden Razz Berry,Baie Framby dorée,Baccalampon dorata,Goldene Himmihbeere,Baya Frambu Dorada,황금 라즈열매,きんのズリのみ,Golden Razz Berry
Silver Nanab Berry,Baie Nanab argentée,Baccabana argentata,Silberne Nanabbeere,Baya Latano Plateada,은 나나열매,ぎんのナナのみ,Silver Nanab Berry
Golden Nanab Berry,Baie Nanab dorée,Baccabana dorata,Goldene Nanabbeere,Baya Latano Dorada,황금 나나열매,きんのナナのみ,Golden Nanab Berry
Silver Pinap Berry,Baie Nanana argentée,Baccananas argentata,Silberne Sananabeere,Baya Pinia Plateada,은 파인열매,ぎんのパイルのみ,Silver Pinap Berry
Golden Pinap Berry,Baie Nanana dorée,Baccananas dorata,Goldene Sananabeere,Baya Pinia Dorada,황금 파인열매,きんのパイルのみ,Golden Pinap Berry
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Secret Key,Clé Secrète,Chiave segreta,Geheimschlüssel,Llave Secreta,비밀의열쇠,ひみつのカギ,Secret Key
S.S. Ticket,Passe Bateau,Biglietto nave,Bootsticket,Ticket del Barco,승선티켓,ふねのチケット,S.S. Ticket
Silph Scope,Scope Sylphe,Spettrosonda,Silph Scope,Visor Silph,실프스코프,シルフスコープ,Silph Scope
Parcel,Colis,Pacco,Paket,Paquete,전해줄물건,おとどけもの,Parcel
Card Key,Carte Magnétique,Apriporta,Schlüsselkarte,Llave Magnética,카드키,カードキー,Card Key
Gold Teeth,Dentier en Or,Denti d’oro,Goldenes Gebiss,Dentadura de Oro,금틀니,きんのいれば,Gold Teeth
Lift Key,Clé Ascenseur,Chiave ascensore,Aufzugsschlüssel,Llave Ascensor,엘리베이터열쇠,エレベータのカギ,Lift Key
Terrain Extender,Champ’Duit,Fissacampo,Feldbeschichtung,Cubresuelos,그라운드코트,グランドコート,Terrain Extender
Protective Pads,Pare-Effet,Smorzaurti,Schutzpolster,Paracontacto,방호패드,ぼうごパット,Protective Pads
Electric Seed,Graine Électrik,Elettroseme,Elektro-Samen,Semilla Electro,일렉트릭시드,エレキシード,Electric Seed
Psychic Seed,Graine Psychique,Psicoseme,Psycho-Samen,Semilla Psique,사이코시드,サイコシード,Psychic Seed
Misty Seed,Graine Brume,Nebbiaseme,Nebel-Samen,Semilla Bruma,미스트시드,ミストシード,Misty Seed
Grassy Seed,Graine Herbe,Erbaseme,Gras-Samen,Semilla Hierba,그래스시드,グラスシード,Grassy Seed
Stretchy Spring,Ressort Détendu,Molla elastica,Spiralfeder,Muelle Estirado,늘어난용수철,のびたバネ,Stretchy Spring
Chalky Stone,Craie,Gessetto,Kreidestein,Tiza,초크돌,チョークいし,Chalky Stone
Marble,Bille,Biglia,Glasmurmel,Canica,유리구슬,ビーだま,Marble
Lone Earring,Boucle d’Oreille,Orecchino,Ohrring,Pendiente,한쪽귀고리,かたっぽピアス,Lone Earring
Beach Glass,Galet de Verre,Vetro marino,Strandscherbe,Cristal Marino,바닷가유리,うみべのガラス,Beach Glass
Gold Leaf,Feuille Dorée,Fogliadoro,Goldblatt,Hoja de Oro,금빛잎사귀,きんのはっぱ,Gold Leaf
Silver Leaf,Feuille Argentée,Fogliargento,Silberblatt,Hoja de Plata,은빛잎사귀,ぎんのはっぱ,Silver Leaf
Polished Mud Ball,Boulette de Boue,Pallina di fango,Glanzkugel,Bola de Arcilla,반짝반짝경단,ピカピカだんご,Polished Mud Ball
Tropical Shell,Coquille du Sud,Tropiconchiglia,Tropenmuschel,Concha Tropical,트로피컬조개껍질,なんごくかいがら,Tropical Shell
Leaf Letter,Lettre Végétale,Foglialettera,Blattbrief,Hoja Escrita,나뭇잎편지,このはのおてがみ,Leaf Letter
Leaf Letter,Lettre Végétale,Foglialettera,Blattbrief,Hoja Escrita,나뭇잎편지,このはのおてがみ,Leaf Letter
Small Bouquet,Petit Bouquet,Bouquet,Ministrauß,Ramo Pequeño,작은꽃다발,ちいさなはなたば,Small Bouquet
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Lure,Parfum,Profumo invito,Lockparfüm,Colonia,벌레유인코롱,むしよせコロン,Lure
Super Lure,Super Parfum,Superprofumo,Super-Lockparfüm,Supercolonia,실버코롱,シルバーコロン,Super Lure
Max Lure,Parfum Max,Profumo Max,Top-Lockparfüm,Colonia Máxima,골드코롱,ゴールドコロン,Max Lure
Pewter Crunchies,Crok’Argenta,Plumbeosalatini,Marmoria-Kräcker,Rokikos,회색강정,ニビあられ,Pewter Crunchies
Fighting Memory,ROM Combat,ROM Lotta,Kampf-Disc,Disco Lucha,파이팅메모리,ファイトメモリ,Fighting Memory
Flying Memory,ROM Vol,ROM Volante,Flug-Disc,Disco Volador,플라잉메모리,フライングメモリ,Flying Memory
Poison Memory,ROM Poison,ROM Veleno,Gift-Disc,Disco Veneno,포이즌메모리,ポイズンメモリ,Poison Memory
Ground Memory,ROM Sol,ROM Terra,Boden-Disc,Disco Tierra,그라운드메모리,グラウンドメモリ,Ground Memory
Rock Memory,ROM Roche,ROM Roccia,Gesteins-Disc,Disco Roca,락메모리,ロックメモリ,Rock Memory
Bug Memory,ROM Insecte,ROM Coleottero,Käfer-Disc,Disco Bicho,버그메모리,バグメモリ,Bug Memory
Ghost Memory,ROM Spectre,ROM Spettro,Geister-Disc,Disco Fantasma,고스트메모리,ゴーストメモリ,Ghost Memory
Steel Memory,ROM Acier,ROM Acciaio,Stahl-Disc,Disco Acero,스틸메모리,スチールメモリ,Steel Memory
Fire Memory,ROM Feu,ROM Fuoco,Feuer-Disc,Disco Fuego,파이어메모리,ファイヤーメモリ,Fire Memory
Water Memory,ROM Eau,ROM Acqua,Wasser-Disc,Disco Agua,워터메모리,ウオーターメモリ,Water Memory
Grass Memory,ROM Plante,ROM Erba,Pflanzen-Disc,Disco Planta,그래스메모리,グラスメモリ,Grass Memory
Electric Memory,ROM Électrik,ROM Elettro,Elektro-Disc,Disco Eléctrico,일렉트릭메모리,エレクトロメモリ,Electric Memory
Psychic Memory,ROM Psy,ROM Psico,Psycho-Disc,Disco Psíquico,사이킥메모리,サイキックメモリ,Psychic Memory
Ice Memory,ROM Glace,ROM Ghiaccio,Eis-Disc,Disco Hielo,아이스메모리,アイスメモリ,Ice Memory
Dragon Memory,ROM Dragon,ROM Drago,Drachen-Disc,Disco Dragón,드래곤메모리,ドラゴンメモリ,Dragon Memory
Dark Memory,ROM Ténèbres,ROM Buio,Unlicht-Disc,Disco Siniestro,다크메모리,ダークメモリ,Dark Memory
Fairy Memory,ROM Fée,ROM Folletto,Feen-Disc,Disco Hada,페어리메모리,フェアリーメモリ,Fairy Memory
Solganium Z,Solgazélite,Solgaleium Z,Solgalium Z,Solgaleostal Z,솔가레오Z,ソルガレオＺ,Solganium Z
Lunalium Z,Lunazélite,Lunalium Z,Lunalium Z,Lunalastal Z,루나아라Z,ルナアーラＺ,Lunalium Z
Ultranecrozium Z,Ultranécrozélite,Ultranecrozium Z,Ultranecronium Z,Ultranecrostal Z,울트라네크로Z,ウルトラネクロＺ,Ultranecrozium Z
Mimikium Z,Mimiquizélite,Mimikyum Z,Mimigmium Z,Mimikyustal Z,따라큐Z,ミミッキュＺ,Mimikium Z
Lycanium Z,Lougarozélite,Lycanrochium Z,Wolwerockium Z,Lycanrostal Z,루가루암Z,ルガルガンＺ,Lycanium Z
Kommonium Z,Ékaïzélite,Kommonium Z,Grandirasium Z,Kommostal Z,짜랑고우거Z,ジャラランガＺ,Kommonium Z
Solganium Z,Solgazélite,Solgaleium Z,Solgalium Z,Solgaleostal Z,솔가레오Z,ソルガレオＺ,Solganium Z
Lunalium Z,Lunazélite,Lunalium Z,Lunalium Z,Lunalastal Z,루나아라Z,ルナアーラＺ,Lunalium Z
Ultranecrozium Z,Ultranécrozélite,Ultranecrozium Z,Ultranecronium Z,Ultranecrostal Z,울트라네크로Z,ウルトラネクロＺ,Ultranecrozium Z
Mimikium Z,Mimiquizélite,Mimikyum Z,Mimigmium Z,Mimikyustal Z,따라큐Z,ミミッキュＺ,Mimikium Z
Lycanium Z,Lougarozélite,Lycanrochium Z,Wolwerockium Z,Lycanrostal Z,루가루암Z,ルガルガンＺ,Lycanium Z
Kommonium Z,Ékaïzélite,Kommonium Z,Grandirasium Z,Kommostal Z,짜랑고우거Z,ジャラランガＺ,Kommonium Z
Z-Power Ring,Super Bracelet Z,Supercerchio Z,Z-Kraftring,Superpulsera Z,Z파워링,Ｚパワーリング,Z-Power Ring
Pink Petal,Pétale Rose,Petalo rosa,Rosa Blatt,Pétalo Rosa,담홍꽃잎,ももいろはなびら,Pink Petal
Orange Petal,Pétale Orange,Petalo arancione,Oranges Blatt,Pétalo Naranja,주황꽃잎,だいだいはなびら,Orange Petal
Blue Petal,Pétale Bleu,Petalo azzurro,Blaues Blatt,Pétalo Azul,파랑꽃잎,あおのはなびら,Blue Petal
Red Petal,Pétale Rouge,Petalo rosso,Rotes Blatt,Pétalo Rojo,빨강꽃잎,あかのはなびら,Red Petal
Green Petal,Pétale Vert,Petalo verde,Grünes Blatt,Pétalo Verde,초록꽃잎,みどりのはなびら,Green Petal
Yellow Petal,Pétale Jaune,Petalo giallo,Gelbes Blatt,Pétalo Amarillo,노랑꽃잎,きいろのはなびら,Yellow Petal
Purple Petal,Pétale Violet,Petalo violetto,Violettes Blatt,Pétalo Violeta,보라꽃잎,むらさきはなびら,Purple Petal
Rainbow Flower,Fleur 7 Couleurs,Fiore arcobaleno,Regenbogenblüte,Flor Irisada,무지개꽃,にじいろのはな,Rainbow Flower
Surge Badge,Fulguro-Badge,Medaglia Tonante,Gewitterorden,Medalla Fulgor,주황배지,だいだいバッジ,Surge Badge
N-Solarizer,Necrosol,Necrosolix,Necrosol,Necrosol,네크로플러스솔,ネクロプラスソル,N-Solarizer
N-Lunarizer,Necroluna,Necrolunix,Necrolun,Necroluna,네크로플러스루나,ネクロプラスルナ,N-Lunarizer
N-Solarizer,Necrosol,Necrosolix,Necrosol,Necrosol,네크로플러스솔,ネクロプラスソル,N-Solarizer
N-Lunarizer,Necroluna,Necrolunix,Necrolun,Necroluna,네크로플러스루나,ネクロプラスルナ,N-Lunarizer
Ilima Normalium Z,Cristal Z Althéo,Normium Z Liam,Elimas Normium Z,Cristal Z (Liam),일리마의 노말Z,イリマノーマルＺ,Ilima Normalium Z
Left Poké Ball,Poké Ball donnée,Poké Ball altrui,Nachlassball,Poké Ball Ajena,남겨진 볼,のこされたボール,Left Poké Ball
Roto Hatch,Moti-Couveuse,Cova’n’roll,Brutbon,Cupón Eclosión,알부화캡슐토이,タマゴふかポン,Roto Hatch
Roto Bargain,Moti-Promo,Sconto’n’roll,Schnäppchenbon,Cupón Rebaja,할인캡슐토이,やすうりポン,Roto Bargain
Roto Prize Money,Moti-Magot,Soldi’n’roll,Preisgeldbon,Cupón Botín,용돈캡슐토이,おこづかいポン,Roto Prize Money
Roto Exp. Points,Moti-Exp,Esp’n’roll,EP-Bon,Cupón Exp,경험캡슐토이,けいけんポン,Roto Exp. Points
Roto Friendship,Moti-Cœur,Affetto’n’roll,Freundschaftsbon,Cupón Amistad,친밀도캡슐토이,なつきポン,Roto Friendship
Roto Encounter,Moti-Appât,Incontra’n’roll,Lockbon,Cupón Reclamo,발견캡슐토이,みっけポン,Roto Encounter
Roto Stealth,Moti-Camouflage,Repelle’n’roll,Schutzbon,Cupón Sigilo,숨기캡슐토이,かくれポン,Roto Stealth
Roto HP Restore,Moti-Récup’ PV,PS’n’roll,KP-Bon,Cupón PS,HP회복캡슐토이,ＨＰかいふくポン,Roto HP Restore
Roto PP Restore,Moti-Récup’ PP,PP’n’roll,AP-Bon,Cupón PP,PP회복캡슐토이,ＰＰかいふくポン,Roto PP Restore
Roto Boost,Moti-Soutien,Stat’n’roll,Statuswertebon,Cupón Refuerzo,응원캡슐토이,おうえんポン,Roto Boost
Roto Catch,Moti-Capture,Acchiappa’n’roll,Fangbon,Cupón Captura,잡기캡슐토이,つかまえポン,Roto Catch
Health Candy,Bonbon Santé S,Caramella vitalità S,Energiebonbon,Caramelo Vigor,기력의사탕,げんきのアメ,Health Candy
Mighty Candy,Bonbon Force S,Caramella potenza S,Stärkebonbon,Caramelo Músculo,힘의사탕,ちからのアメ,Mighty Candy
Tough Candy,Bonbon Armure S,Caramella protezione S,Robustbonbon,Caramelo Aguante,수비의사탕,まもりのアメ,Tough Candy
Smart Candy,Bonbon Esprit S,Caramella acume S,Gripsbonbon,Caramelo Intelecto,지식의사탕,ちしきのアメ,Smart Candy
Courage Candy,Bonbon Mental S,Caramella intuito S,Mentalbonbon,Caramelo Mente,마음의사탕,こころのアメ,Courage Candy
Quick Candy,Bonbon Sprint S,Caramella rapidità S,Flottbonbon,Caramelo Ímpetu,속도의사탕,はやさのアメ,Quick Candy
Health Candy L,Bonbon Santé M,Caramella vitalità M,Energiebonbon+,Caramelo Vigor +,기력의사탕L,げんきのアメＬ,Health Candy L
Mighty Candy L,Bonbon Force M,Caramella potenza M,Stärkebonbon+,Caramelo Músculo +,힘의사탕L,ちからのアメＬ,Mighty Candy L
Tough Candy L,Bonbon Armure M,Caramella protezione M,Robustbonbon+,Caramelo Aguante +,수비의사탕L,まもりのアメＬ,Tough Candy L
Smart Candy L,Bonbon Esprit M,Caramella acume M,Gripsbonbon+,Caramelo Intelecto +,지식의사탕L,ちしきのアメＬ,Smart Candy L
Courage Candy L,Bonbon Mental M,Caramella intuito M,Mentalbonbon+,Caramelo Mente +,마음의사탕L,こころのアメＬ,Courage Candy L
