en,fr,it,de,es,ko,kana,pt
Tangrowth,Bouldeneu,Tangrowth,Tangoloss,Tangrowth,덩쿠림보,モジャンボ,Tangrowth
Tapu Bulu,Tokotoro,Tapu Bulu,Kapu-Toro,Tapu Bulu,카푸브루루,カプ・ブルル,Tapu Bulu
Tapu Fini,Tokopisco,Tapu Fini,Kapu-Kime,Tapu Fini,카푸느지느,カプ・レヒレ,Tapu Fini
Tapu Koko,Tokorico,Tapu Koko,Kapu-Riki,Tapu Koko,카푸꼬꼬꼭,カプ・コケコ,Tapu Koko
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tauros,Tauros,Tauros,Tauros,Tauros,켄타로스,ケンタロス,Tauros
Teddiursa,Teddiursa,Teddiursa,Teddiursa,Teddiursa,깜지곰,ヒメグマ,Teddiursa
Tentacool,Tentacool,Tentacool,Tentacha,Tentacool,왕눈해,メノクラゲ,Tentacool
Tentacruel,Tentacruel,Tentacruel,Tentoxa,Tentacruel,독파리,ドククラゲ,Tentacruel
Tepig,Gruikui,Tepig,Floink,Tepig,뚜꾸리,ポカブ,Tepig
Terrakion,Terrakium,Terrakion,Terrakium,Terrakion,테라키온,テラキオン,Terrakion
Throh,Judokrak,Throh,Jiutesto,Throh,던지미,ナゲキ,Throh
Thundurus,Fulguris,Thundurus,Voltolos,Thundurus,볼트로스,ボルトロス,Thundurus
Thundurus,Fulguris,Thundurus,Voltolos,Thundurus,볼트로스,ボルトロス,Thundurus
Timburr,Charpenti,Timburr,Praktibalk,Timburr,으랏차,ドッコラー,Timburr
Tirtouga,Carapagos,Tirtouga,Galapaflos,Tirtouga,프로토가,プロトーガ,Tirtouga
Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,토게데마루,トゲデマル,Togedemaru
Togekiss,Togekiss,Togekiss,Togekiss,Togekiss,토게키스,トゲキッス,Togekiss
Togepi,Togepi,Togepi,Togepi,Togepi,토게피,トゲピー,Togepi
Togetic,Togetic,Togetic,Togetic,Togetic,토게틱,トゲチック,Togetic
Torchic,Poussifeu,Torchic,Flemmli,Torchic,아차모,アチャモ,Torchic
Torkoal,Chartor,Torkoal,Qurtel,Torkoal,코터스,コータス,Torkoal
Tornadus,Boréas,Tornadus,Boreos,Tornadus,토네로스,トルネロス,Tornadus
Tornadus,Boréas,Tornadus,Boreos,Tornadus,토네로스,トルネロス,Tornadus
Torracat,Matoufeu,Torracat,Miezunder,Torracat,냐오히트,ニャヒート,Torracat
Torterra,Torterra,Torterra,Chelterrar,Torterra,토대부기,ドダイトス,Torterra
Totodile,Kaiminus,Totodile,Karnimani,Totodile,리아코,ワニノコ,Totodile
Toucannon,Bazoucan,Toucannon,Tukanon,Toucannon,왕큰부리,ドデカバシ,Toucannon
Toxapex,Prédastérie,Toxapex,Aggrostella,Toxapex,더시마사리,ドヒドイデ,Toxapex
Toxicroak,Coatox,Toxicroak,Toxiquak,Toxicroak,독개굴,ドクロッグ,Toxicroak
Tranquill,Colombeau,Tranquill,Navitaub,Tranquill,유토브,ハトーボー,Tranquill
Trapinch,Kraknoix,Trapinch,Knacklion,Trapinch,톱치,ナックラー,Trapinch
Treecko,Arcko,Treecko,Geckarbor,Treecko,나무지기,キモリ,Treecko
Trevenant,Desséliande,Trevenant,Trombork,Trevenant,대로트,オーロット,Trevenant
Tropius,Tropius,Tropius,Tropius,Tropius,트로피우스,トロピウス,Tropius
Trubbish,Miamiasme,Trubbish,Unratütox,Trubbish,깨봉이,ヤブクロン,Trubbish
Trumbeak,Piclairon,Trumbeak,Trompeck,Trumbeak,크라파,ケララッパ,Trumbeak
Tsareena,Sucreine,Tsareena,Fruyal,Tsareena,달코퀸,アマージョ,Tsareena
Turtonator,Boumata,Turtonator,Tortunator,Turtonator,폭거북스,バクガメス,Turtonator
Turtwig,Tortipouss,Turtwig,Chelast,Turtwig,모부기,ナエトル,Turtwig
Tympole,Tritonde,Tympole,Schallquap,Tympole,동챙이,オタマロ,Tympole
Tynamo,Anchwatt,Tynamo,Zapplardin,Tynamo,저리어,シビシラス,Tynamo
Type: Null,Type:0,Tipo Zero,Typ:Null,Código Cero,타입:널,タイプ：ヌル,Type: Null
Typhlosion,Typhlosion,Typhlosion,Tornupto,Typhlosion,블레이범,バクフーン,Typhlosion
Tyranitar,Tyranocif,Tyranitar,Despotar,Tyranitar,마기라스,バンギラス,Tyranitar
Tyranitar,Tyranocif,Tyranitar,Despotar,Tyranitar,마기라스,バンギラス,Tyranitar
Tyrantrum,Rexillius,Tyrantrum,Monargoras,Tyrantrum,견고라스,ガチゴラス,Tyrantrum
Tyrogue,Debugant,Tyrogue,Rabauz,Tyrogue,배루키,バルキー,Tyrogue
Tyrunt,Ptyranidur,Tyrunt,Balgoras,Tyrunt,티고라스,チゴラス,Tyrunt
Umbreon,Noctali,Umbreon,Nachtara,Umbreon,블래키,ブラッキー,Umbreon
Unfezant,Déflaisan,Unfezant,Fasasnob,Unfezant,켄호로우,ケンホロウ,Unfezant
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン,Unown
Ursaring,Ursaring,Ursaring,Ursaring,Ursaring,링곰,リングマ,Ursaring
Uxie,Créhelf,Uxie,Selfe,Uxie,유크시,ユクシー,Uxie
Vanillish,Sorboul,Vanillish,Gelatroppo,Vanillish,바닐리치,バニリッチ,Vanillish
Vanillite,Sorbébé,Vanillite,Gelatini,Vanillite,바닐프티,バニプッチ,Vanillite
Vanilluxe,Sorbouboul,Vanilluxe,Gelatwino,Vanilluxe,배바닐라,バイバニラ,Vanilluxe
Vaporeon,Aquali,Vaporeon,Aquana,Vaporeon,샤미드,シャワーズ,Vaporeon
Venipede,Venipatte,Venipede,Toxiped,Venipede,마디네,フシデ,Venipede
Venomoth,Aéromite,Venomoth,Omot,Venomoth,도나리,モルフォン,Venomoth
Venonat,Mimitoss,Venonat,Bluzuk,Venonat,콘팡,コンパン,Venonat
Venusaur,Florizarre,Venusaur,Bisaflor,Venusaur,이상해꽃,フシギバナ,Venusaur
Venusaur,Florizarre,Venusaur,Bisaflor,Venusaur,이상해꽃,フシギバナ,Venusaur
Vespiquen,Apireine,Vespiquen,Honweisel,Vespiquen,비퀸,ビークイン,Vespiquen
Vibrava,Vibraninf,Vibrava,Vibrava,Vibrava,비브라바,ビブラーバ,Vibrava
Victini,Victini,Victini,Victini,Victini,비크티니,ビクティニ,Victini
Victreebel,Empiflor,Victreebel,Sarzenia,Victreebel,우츠보트,ウツボット,Victreebel
Vigoroth,Vigoroth,Vigoroth,Muntier,Vigoroth,발바로,ヤルキモノ,Vigoroth
Vikavolt,Lucanon,Vikavolt,Donarion,Vikavolt,투구뿌논,クワガノン,Vikavolt
Vileplume,Rafflesia,Vileplume,Giflor,Vileplume,라플레시아,ラフレシア,Vileplume
Virizion,Viridium,Virizion,Viridium,Virizion,비리디온,ビリジオン,Virizion
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Volbeat,Muciole,Volbeat,Volbeat,Volbeat,볼비트,バルビート,Volbeat
Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,볼케니온,ボルケニオン,Volcanion
Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,볼케니온,ボルケニオン,Volcanion
Volcarona,Pyrax,Volcarona,Ramoth,Volcarona,불카모스,ウルガモス,Volcarona
Voltorb,Voltorbe,Voltorb,Voltobal,Voltorb,찌리리공,ビリリダマ,Voltorb
Vullaby,Vostourno,Vullaby,Skallyk,Vullaby,벌차이,バルチャイ,Vullaby
Vulpix,Goupix,Vulpix,Vulpix,Vulpix,식스테일,ロコン,Vulpix
Vulpix,Goupix,Vulpix,Vulpix,Vulpix,식스테일,ロコン,Vulpix
Wailmer,Wailmer,Wailmer,Wailmer,Wailmer,고래왕자,ホエルコ,Wailmer
Wailord,Wailord,Wailord,Wailord,Wailord,고래왕,ホエルオー,Wailord
Walrein,Kaimorse,Walrein,Walraisa,Walrein,씨카이저,トドゼルガ,Walrein
Wartortle,Carabaffe,Wartortle,Schillok,Wartortle,어니부기,カメール,Wartortle
Watchog,Miradar,Watchog,Kukmarda,Watchog,보르그,ミルホッグ,Watchog
Weavile,Dimoret,Weavile,Snibunna,Weavile,포푸니라,マニューラ,Weavile
Weedle,Aspicot,Weedle,Hornliu,Weedle,뿔충이,ビードル,Weedle
Weepinbell,Boustiflor,Weepinbell,Ultrigaria,Weepinbell,우츠동,ウツドン,Weepinbell
Weezing,Smogogo,Weezing,Smogmog,Weezing,또도가스,マタドガス,Weezing
Whimsicott,Farfaduvet,Whimsicott,Elfun,Whimsicott,엘풍,エルフーン,Whimsicott
Whirlipede,Scobolide,Whirlipede,Rollum,Whirlipede,휠구,ホイーガ,Whirlipede
Whiscash,Barbicha,Whiscash,Welsar,Whiscash,메깅,ナマズン,Whiscash
Whismur,Chuchmur,Whismur,Flurmel,Whismur,소곤룡,ゴニョニョ,Whismur
Wigglytuff,Grodoudou,Wigglytuff,Knuddeluff,Wigglytuff,푸크린,プクリン,Wigglytuff
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Wingull,Goélise,Wingull,Wingull,Wingull,갈모매,キャモメ,Wingull
Wishiwashi,Froussardine,Wishiwashi,Lusardin,Wishiwashi,약어리,ヨワシ,Wishiwashi
Wishiwashi,Froussardine,Wishiwashi,Lusardin,Wishiwashi,약어리,ヨワシ,Wishiwashi
Wobbuffet,Qulbutoké,Wobbuffet,Woingenau,Wobbuffet,마자용,ソーナンス,Wobbuffet
Woobat,Chovsourir,Woobat,Fleknoil,Woobat,또르박쥐,コロモリ,Woobat
Wooper,Axoloto,Wooper,Felino,Wooper,우파,ウパー,Wooper
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム,Wormadam
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム,Wormadam
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム,Wormadam
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム,Wormadam
Wurmple,Chenipotte,Wurmple,Waumpel,Wurmple,개무소,ケムッソ,Wurmple
Wynaut,Okéoké,Wynaut,Isso,Wynaut,마자,ソーナノ,Wynaut
Xatu,Xatu,Xatu,Xatu,Xatu,네이티오,ネイティオ,Xatu
Xerneas,Xerneas,Xerneas,Xerneas,Xerneas,제르네아스,ゼルネアス,Xerneas
Xurkitree,Câblifère,Xurkitree,Voltriant,Xurkitree,전수목,デンジュモク,Xurkitree
Yamask,Tutafeh,Yamask,Makabaja,Yamask,데스마스,デスマス,Yamask
Yanma,Yanma,Yanma,Yanma,Yanma,왕자리,ヤンヤンマ,Yanma
Yanmega,Yanmega,Yanmega,Yanmega,Yanmega,메가자리,メガヤンマ,Yanmega
Yungoos,Manglouton,Yungoos,Mangunior,Yungoos,영구스,ヤングース,Yungoos
Yveltal,Yveltal,Yveltal,Yveltal,Yveltal,이벨타르,イベルタル,Yveltal
Zangoose,Mangriff,Zangoose,Sengo,Zangoose,쟝고,ザングース,Zangoose
Zapdos,Électhor,Zapdos,Zapdos,Zapdos,썬더,サンダー,Zapdos
Zebstrika,Zéblitz,Zebstrika,Zebritz,Zebstrika,제브라이카,ゼブライカ,Zebstrika
Zekrom,Zekrom,Zekrom,Zekrom,Zekrom,제크로무,ゼクロム,Zekrom
Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,제라오라,ゼラオラ,Zeraora
Zigzagoon,Zigzaton,Zigzagoon,Zigzachs,Zigzagoon,지그제구리,ジグザグマ,Zigzagoon
Zoroark,Zoroark,Zoroark,Zoroark,Zoroark,조로아크,ゾロアーク,Zoroark
Zorua,Zorua,Zorua,Zorua,Zorua,조로아,ゾロア,Zorua
Zubat,Nosferapti,Zubat,Zubat,Zubat,주뱃,ズバット,Zubat
Zweilous,Diamat,Zweilous,Duodino,Zweilous,디헤드,ジヘッド,Zweilous
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ,Zygarde
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ,Zygarde
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ,Zygarde
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ,Zygarde
Aeroli,Aéroli,Aeroli,Aeroli,Aeroli,Aeroli,Aeroli,Aeroli
Floralgar,Floralgar,Floralgar,Floralgar,Floralgar,Floralgar,Floralgar,Floralgar
Infectali,Infectali,Infectali,Infectali,Infectali,Infectali,Infectali,Infectali
