en,fr,es,it
:[name=Soul Poketoonz]:I'll let you finish your chatter; I have other things to attend to.,":[name=Soul Poketoonz]:Je vous laisse finir de blablater, j'ai d'autres chats à fouetter.",":[name=Soul Poketoonz]:Os dejo que terminéis de parlotear, tengo otras cosas que hacer.",":[name=Soul Poketoonz]:Vi lascio finire di chiacchierare, ho altre cose da fare."
:[name=Ameloy Poketoonz]:He's still as friendly as ever[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Ameloy Poketoonz]:Toujours aussi aimable celui-là[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Ameloy Poketoonz]:Siempre tan amable este[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],":[name=Ameloy Poketoonz]:Sempre così gentile, quello lì[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]"
":[name=Ameloy Poketoonz]:In any case, \n[1] I know you have the skills and the strength to help us.",:[name=Ameloy Poketoonz]:En tout cas \n[1] je sais que tu as les compétences et les épaules pour nous aider.,:[name=Ameloy Poketoonz]:En cualquier caso \n[1] sé que tienes las habilidades y la capacidad para ayudarnos.,:[name=Ameloy Poketoonz]:In ogni caso \n[1] so che hai le competenze e la forza necessarie per aiutarci.
"[name=Ameloy Poketoonz]:Professor, I'll leave it to you to tell him everything !",":[name=Ameloy Poketoonz]:Professeur, je vous laisse le soin de tout lui raconter !",":[name=Ameloy Poketoonz]:¡Profesor, le dejo a usted que le cuente todo !",":[name=Ameloy Poketoonz]:Professore, lascio a lei il compito di raccontargli tutto !"
:[name=Ameloy Poketoonz]:See you soon ! I'm sure I'll see you again very soon !,:[name=Ameloy Poketoonz]:A très bientot \n[1] ! Je suis sure de te revoir très vite !,:[name=Ameloy Poketoonz]:¡ Hasta muy pronto \n[1] ! ¡ Estoy segura de que te volveré a ver muy pronto !,:[name=Ameloy Poketoonz]:A presto \n[1] ! Sono sicura che ci rivedremo molto presto !
:[name=Maeliss Poketoonz]:BUT ! THEY'RE LEAVING WITHOUT ME AGAIN !!,:[name=Maeliss Poketoonz]:MAIS ! ILS PARTENT ENCORE SANS MOI !!,:[name=Maeliss Poketoonz]:¡¡¡ PERO !!! ¡¡ SE VAN OTRA VEZ SIN MÍ !!,:[name=Maeliss Poketoonz]:MA ! STANNO PARTENDO DI NUOVO SENZA DI ME !!
:[name=Maeliss Poketoonz]:See you soon \n[1] ! I'm the arena champion of Souflopolis. \nWe'll meet again to battle !,:[name=Maeliss Poketoonz]:A bientôt \n[1] ! Je suis la championne d'arène de Souflopolis. \nlOn se reverra pour s'affronter !,:[name=Maeliss Poketoonz]:¡ Hasta pronto \n[1] ! Soy la campeona de la arena de Souflopolis. \nl¡ Nos volveremos a ver para enfrentarnos !,:[name=Maeliss Poketoonz]:A presto \n[1] ! Sono la campionessa dell'arena di Souflopolis. \nlCi rivedremo per sfidarci !
":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Well, normally Tiitoonz should be here to explain the situation to you, but apparently he's been held up, so I'll take care of it.",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Bon, normalement Tiitoonz devait être là pour t'expliquer la situation mais apparemment il a été retenu, je vais donc m'en occuper.",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Bueno, normalmente Tiitoonz debería estar aquí para explicarte la situación, pero parece que ha tenido un imprevisto, así que me encargaré yo.",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Beh, normalmente Tiitoonz avrebbe dovuto essere qui per spiegarti la situazione, ma a quanto pare è stato trattenuto, quindi me ne occuperò io."
:[name=???]:Hey !,:[name=???]:Hey !,:[name=???]:¡ Hola !,:[name=???]:Ehi !
":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Tiitoonz ! Are you crazy ?!",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Tiitoonz ! Non mais ça va pas ?!",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:¡ Tiitoonz ! ¡¿ Pero qué te pasa ?!",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Tiitoonz ! Ma che ti prende ?!"
":[name=Tiitoonz Poketoonz]:Well, what ? I teleported with my \c[2]Alakazam\c[0][WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Plus, look, I'm the first one here !",":[name=Tiitoonz Poketoonz]:Ben quoi, je me suis téléporté avec mon \c[2]Alakazam\c[0][WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] En plus regarde, j'suis le premier arrivé !",":[name=Tiitoonz Poketoonz]:¿ Y qué ? Me he teletransportado con mi \c[2]Alakazam\c[0][WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ¡ Además, mira, soy el primero en llegar !",":[name=Tiitoonz Poketoonz]:Beh, cosa c'è, mi sono teletrasportato con il mio \c[2]Alakazam\c[0][WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] E poi guarda, sono arrivato per primo !"
":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:You're just as annoying as the teacher[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] I'd like to point out that you're the last one here, everyone else has already left[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Tu es tout aussi exaspérant que le prof[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Je te fais remarquer que tu es le dernier, ils sont déjà tous partis[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Eres tan irritante como el profesor[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] Te recuerdo que eres el último, todos los demás ya se han ido[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Sei irritante quanto il professore[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] Ti faccio notare che sei l'ultimo, sono già andati via tutti[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]"
":[name=Tiitoonz Poketoonz]:Oh[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Well, this is serious !",:[name=Tiitoonz Poketoonz]:Oh[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et bien l'heure est grave !,":[name=Tiitoonz Poketoonz]:Oh[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ¡ Bueno, la situación es grave !",":[name=Tiitoonz Poketoonz]:Oh[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Beh, la situazione è grave !"
":[name=Tiitoonz Poketoonz]:As you all know, significant changes have been spreading across the world for many years now... /nlBut the changes in nature are just the tip of the iceberg ! /nlAccording to my research, everything that the \c[2]legendary Pokemon\c[0] have established up until now is being disrupted.",":[name=Tiitoonz Poketoonz]:Comme vous le savez tous, des changements conséquents se propagent à travers le monde \nldepuis maintenant de nombreuses années... \nlMais les changements de la nature ne sont que la surface immergée de l'iceberg ! \nlD'après mes recherches, toutes les choses que les \c[2]Pokemon légendaires\c[0] ont mis en place jusqu’à présent sont bouleversées[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Tiitoonz Poketoonz]:Como todos sabéis, desde hace muchos años se están produciendo cambios importantes en todo el mundo... \n¡ Pero los cambios en la naturaleza son solo la punta del iceberg. \nSegún mis investigaciones, todo lo que los \c[2]Pokémon legendarios\c[0] han construido hasta ahora se está viendo trastocado[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Tiitoonz Poketoonz]:Come tutti sapete, da molti anni ormai si stanno verificando cambiamenti significativi in tutto il mondo... \nlMa i cambiamenti nella natura sono solo la punta dell'iceberg ! \nlSecondo le mie ricerche, tutto ciò che i \c[2]Pokemon leggendari\c[0] hanno realizzato finora è stato stravolto[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]"
":[name=Tiitoonz Poketoonz]:Whether it be space and time, human emotions, dreams, the atmosphere[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] EVERYTHING !\nlNow, only Bombance remains untouched. \nlWhy ours ? \nlHere is a legend we found in the Archaic cave.",":[name=Tiitoonz Poketoonz]:Que ce soit l'espace et le temps, les émotions par les être humains, les rêves, l'atmosphère[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] TOUT !\nlA présent, il ne reste que Bombance comme région intacte. \nlPourquoi la nôtre ? \nlVoici une légende que nous avons trouvé dans la grotte Archaïque.",":[name=Tiitoonz Poketoonz]:Ya sea el espacio y el tiempo, las emociones de los seres humanos, los sueños, la atmósfera[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] ¡ TODO !\nlAhora solo queda Bombance como región intacta. \nl¿ Por qué la nuestra ? \nlAquí hay una leyenda que encontramos en la cueva Arcaica.",":[name=Tiitoonz Poketoonz]:Che si tratti dello spazio e del tempo, delle emozioni degli esseri umani, dei sogni, dell'atmosfera[WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] TUTTO !\nlOra, Bombance è l'unica regione rimasta intatta. \nlPerché proprio la nostra ? \nEcco una leggenda che abbiamo trovato nella grotta Archaïque."
":[name=Tiitoonz Poketoonz]::[align=center]:“When only one region remains and the four elemental artifacts : water, earth, fire, and air are /nlreunited, then the fifth element, which will either destroy or resurrect the world, will appear.”",":[name=Tiitoonz Poketoonz]::[align=center]:""Quand une seule région subsistera et que les 4 artefacts élémentaires : eau, terre, feu et air seront \nlréunis, alors le cinquième élément à l'origine de la destruction ou de la résurrection du monde apparaîtra.""",":[name=Tiitoonz Poketoonz]::[align=center]:«Cuando solo quede una región y /nlse reúnan los cuatro artefactos elementales: agua, tierra, fuego y aire, aparecerá el quinto elemento, origen de la destrucción o la resurrección del mundo».",":[name=Tiitoonz Poketoonz]::[align=center]:“Quando rimarrà una sola regione e i 4 artefatti elementali: acqua, terra, fuoco e aria saranno /nlriuniti, allora apparirà il quinto elemento all'origine della distruzione o della resurrezione del mondo.”"
":[name=Tiitoonz Poketoonz]:I think the legendary region is Bombance, and there's a good chance that the four artifacts are hidden somewhere in our region. \nl\n[1] ! I know you're just a beginner, but we need as many trainers as possible for this case. /nlAs the legend says, if these artifacts fall into the wrong hands, the world is in danger. ",":[name=Tiitoonz Poketoonz]:Je pense que la région de la légende est Bombance et qu'il y a de fortes chances que les 4 artefacts \nlsoient cachés quelque part dans notre région. \nl\n[1] ! Je sais que tu n’es qu’un débutant mais nous avons besoin du maximum de dresseurs dans cette affaire. \nlComme le dit la légende, si ces artefacts tombent entre de mauvaises mains, le monde est en danger. ",":[name=Tiitoonz Poketoonz]:Creo que la región de la leyenda es Bombance y que hay muchas posibilidades de que los cuatro artefactos estén escondidos en algún lugar de nuestra región. ¡ \nl\n[1] ! Sé que solo eres un principiante, pero necesitamos al máximo número posible de entrenadores en este asunto. \nlComo dice la leyenda, si estos artefactos caen en malas manos, el mundo estará en peligro. ",":[name=Tiitoonz Poketoonz]:Penso che la regione della leggenda sia Bombance e che ci siano buone possibilità che i 4 artefatti \nlsoient siano nascosti da qualche parte nella nostra regione. \nl\n[1] ! So che sei solo un principiante, ma abbiamo bisogno del maggior numero possibile di allenatori in questa faccenda. \nlCome dice la leggenda, se questi manufatti cadono nelle mani sbagliate, il mondo è in pericolo. "
":[name=Tiitoonz Poketoonz]:Help us find the artifacts !\nlThe closest place to here is the enchanted forest. \nI know a woodcutter who has lived there for a long time... a very long time... you should ask him if he knows anything. \nlThis place is very mysterious, it would be perfect for a hiding place !",":[name=Tiitoonz Poketoonz]:Aide-nous à trouver les artefacts !\nlL'endroit le plus proche d'ici est la forêt enchantée. \nlJe sais qu'un bûcheron y vit depuis longtemps… même très longtemps… tu devrais lui demander s'il ne sait pas des choses. \nlCet endroit est très mystérieux, il serait parfait pour une cachette !",":[name=Tiitoonz Poketoonz]:¡ Ayúdanos a encontrar los artefactos !\nlEl lugar más cercano desde aquí es el bosque encantado. \nlSé que hay un leñador que lleva mucho tiempo viviendo allí... muchísimo tiempo... deberías preguntarle si sabe algo. \nlEs un lugar muy misterioso, ¡ perfecto para esconder algo !",":[name=Tiitoonz Poketoonz]:Aiutaci a trovare i manufatti!\nlIl posto più vicino da qui è la foresta incantata. \nlSo che un boscaiolo vive lì da molto tempo... da moltissimo tempo... dovresti chiedergli se sa qualcosa. \nlQuel posto è molto misterioso, sarebbe perfetto come nascondiglio !"
:[name=Tiitoonz Poketoonz]:I have to go deal with the bandits who are causing trouble.,:[name=Tiitoonz Poketoonz]:Moi je dois aller m'occuper des bandits qui font du grabuge.,:[name=Tiitoonz Poketoonz]:Yo tengo que ir a ocuparme de los bandidos que están causando problemas.,:[name=Tiitoonz Poketoonz]:Io devo andare a occuparmi dei banditi che stanno creando disordini.
:[name=Tiitoonz Poketoonz]:WHAT ?! \nYou fought a suspicious person in Cocovin ? \nlMmm\nI didn't think those bandits had already made it this far into Bombance[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Tiitoonz Poketoonz]:QUOI ?! \nlTu as combattu une personne louche à Cocovin ?\nlMmm\nlJe ne pensais pas que ces bandits étaient déjà aussi loin dans Bombance[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Tiitoonz Poketoonz]:¿¡ QUÉ !? \nl¿ Te has enfrentado a un tipo sospechoso en Cocovin ? \nlMmm\nlNo pensaba que esos bandidos hubieran llegado ya tan lejos en Bombance[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Tiitoonz Poketoonz]:COSA ?! \nlHai combattuto contro una persona sospetta a Cocovin ?\nlMmm\nlNon pensavo che quei banditi fossero già arrivati così lontano a Bombance[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]
":[name=Tiitoonz Poketoonz]:Anyway, thanks for kicking his butt ! \nlAlright, I'm off. Good luck !",":[name=Tiitoonz Poketoonz]:En tout cas, je te remercie de lui avoir botté le cul ! \nlAllez, je file bonne chance !",":[name=Tiitoonz Poketoonz]:En cualquier caso, ¡ gracias por darle una paliza ! \nl¡ Bueno, me voy, buena suerte !",":[name=Tiitoonz Poketoonz]:Comunque, grazie per avergli dato una bella lezione ! \nlOk, devo andare, buona fortuna !"
":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:I'm going back to do some research in the Archaic Cave ! \nlYou never know!\nl\n[1], Professor, see you next time !",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Je retourne vite faire des recherches dans la grotte Archaïque ! \nlSait-on jamais !\nl\n[1], professeur, à la prochaine !",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:¡ Voy a volver rápidamente a investigar en la cueva Arcaica ! \nl¡ Nunca se sabe !\nl\n[1], profesor, ¡ hasta la próxima !",":[face=250,Sanupiat,300;name=Sanupiat Poketoonz]:Torno subito a fare ricerche nella grotta Arcaica ! \nlNon si sa mai!\nl\n[1], professore, alla prossima !"
":[face=250,Prof_Charme,300;name=Prof. Charme]:You'll never get bored with this family ! \nlFeel free to ask me anything.\nlGood luck \n[1] ! We're counting on you !",":[face=250,Prof_Charme,300;name=Prof. Charme]:On ne s'ennuie pas avec cette famille ! \nlN'hésite pas à me demander quoi que ce soit.\nlBonne chance \n[1] ! On compte sur toi !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Con esta familia no hay tiempo para aburrirse ! \nlNo dudes en preguntarme lo que necesites.\nl¡ Buena suerte \n[1] ! ¡ Contamos contigo !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Con questa famiglia non ci si annoia mai ! \nlNon esitare a chiedermi qualsiasi cosa.\nlBuona fortuna \n[1] ! Contiamo su di te !"
:[align=center]:\s[i]it's [HEURE] o'clock.\s[r],:[align=center]:\s[i]Il est [HEURE].\s[r],:[align=center]:\s[i]Son las [HEURE].\s[r],:[align=center]:\s[i]Sono le [HEURE].\s[r]
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Don't be too greedy \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Ne sois pas trop gourmand \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Eh ! ¡ No seas tan glotón \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Non essere troppo avido \n[1] !"
\s[i]This water stone will allow you to obtain \c[2]Aquali\c[0]. \nlDo you want to choose this stone ?\s[r],\s[i]Cette pierre eau va te permettre d'obtenir \c[2]Aquali\c[0]. \nlVeux-tu choisir cette pierre ?\s[r],\s[i]Esta piedra de agua te permitirá obtener \c[2]Aquali\c[0]. \nl¿ Quieres elegir esta piedra ?\s[r],\s[i]Questa pietra dell'acqua ti permetterà di ottenere \c[2]Aquali\c[0]. \nlVuoi scegliere questa pietra ?\s[r]
Yes !,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
:[align=center]:RECEIVED : \c[5]WATER STONE\c[0],:[align=center]:REÇU : \c[5]PIERRE EAU\c[0],:[align=center]:RECIBIDO : \c[5]PIEDRA AGUA\c[0],:[align=center]:RICEVUTA : \c[5]PIETRA D'ACQUA\c[0]
:[align=center]:\s[i]You use the water stone on your  \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Vous utilisez la pierre eau sur votre \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Utiliza la piedra de agua en tu  \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Usi la pietra dell'acqua sul tuo  \c[2]Evoli\c[0]\s[r]
