en,fr,it,de,es,ko,kana,pt
Fire Pig Pokémon,Pokémon Cochon Feu,Pokémon Suinfuoco,Feuerferkel-Pokémon,Pokémon Cerdo Fuego,불돼지포켓몬,ひぶたポケモン,Fire Pig Pokémon
Fire Pig Pokémon,Pokémon Cochon Feu,Pokémon Suinfuoco,Feuerferkel-Pokémon,Pokémon Cerdo Fuego,불돼지포켓몬,ひぶたポケモン,Fire Pig Pokémon
Mega Fire Pig Pokémon,Pokémon Grochon Feu,Pokémon Suincendio,Feuerschwein-Pokémon,Pokémon Cerdo Ígneo,큰불돼지포켓몬,おおひぶたポケモン,Mega Fire Pig Pokémon
Sea Otter Pokémon,Pokémon Loutre,Pokémon Lontra,Otter-Pokémon,Pokémon Nutria,해달포켓몬,ラッコポケモン,Sea Otter Pokémon
Discipline Pokémon,Pokémon Entraînement,Pokémon Apprendista,Schulungs-Pokémon,Pokémon Superación,수행포켓몬,しゅぎょうポケモン,Discipline Pokémon
Formidable Pokémon,Pokémon Dignitaire,Pokémon Dignità,Würde-Pokémon,Pokémon Majestuoso,관록포켓몬,かんろくポケモン,Formidable Pokémon
Scout Pokémon,Pokémon Espion,Pokémon Esplorante,Späher-Pokémon,Pokémon Explorador,망보기포켓몬,みはりポケモン,Scout Pokémon
Lookout Pokémon,Pokémon Vigilant,Pokémon Sentinella,Wachsamkeits-Pokémon,Pokémon Alerta,경계포켓몬,けいかいポケモン,Lookout Pokémon
Puppy Pokémon,Pokémon Chiot,Pokémon Cagnolino,Welpen-Pokémon,Pokémon Perrito,강아지포켓몬,こいぬポケモン,Puppy Pokémon
Loyal Dog Pokémon,Pokémon Chien Fidèle,Pokémon Fedeltà,Treuhund-Pokémon,Pokémon Leal,충견포켓몬,ちゅうけんポケモン,Loyal Dog Pokémon
Big-Hearted Pokémon,Pokémon Magnanime,Pokémon Generosità,Großmut-Pokémon,Pokémon Magnánimo,관대포켓몬,かんだいポケモン,Big-Hearted Pokémon
Devious Pokémon,Pokémon Scélérat,Pokémon Furbizia,Schelm-Pokémon,Pokémon Malicioso,성악포켓몬,しょうわるポケモン,Devious Pokémon
Cruel Pokémon,Pokémon Implacable,Pokémon Sanguefreddo,Gefühlskälte-Pokémon,Pokémon Calculador,냉혹포켓몬,れいこくポケモン,Cruel Pokémon
Grass Monkey Pokémon,Pokémon Singe Herbe,Pokémon Scimperba,Grasaffen-Pokémon,Pokémon Mono Hierba,풀원숭이포켓몬,くさざるポケモン,Grass Monkey Pokémon
Thorn Monkey Pokémon,Pokémon Singépine,Pokémon Spinpanzé,Stachelaffen-Pokémon,Pokémon Mono Pincho,가시원숭이포켓몬,とげざるポケモン,Thorn Monkey Pokémon
High Temp Pokémon,Pokémon Brûlant,Pokémon Testacalda,Hitze-Pokémon,Pokémon Ardiente,고온포켓몬,こうおんポケモン,High Temp Pokémon
Ember Pokémon,Pokémon Braise,Pokémon Sfavillante,Funkenregen-Pokémon,Pokémon Lumbre,불티포켓몬,ひのこポケモン,Ember Pokémon
Spray Pokémon,Pokémon Jet d’Eau,Pokémon Annaffiatore,Wasserstrahl-Pokémon,Pokémon Salpicadura,물뿌리기포켓몬,みずかけポケモン,Spray Pokémon
Geyser Pokémon,Pokémon Drainage,Pokémon Spruzzacqua,Drainage-Pokémon,Pokémon Drenaje,방수포켓몬,ほうすいポケモン,Geyser Pokémon
Dream Eater Pokémon,Pokémon Mangerêve,Pokémon Divorasogni,Traumfresser-Pokémon,Pokémon Comesueños,꿈먹기포켓몬,ゆめくいポケモン,Dream Eater Pokémon
Drowsing Pokémon,Pokémon Rêveur,Pokémon Dormiveglia,Halbschlaf-Pokémon,Pokémon Duermevela,꿈결포켓몬,ゆめうつつポケモン,Drowsing Pokémon
Tiny Pigeon Pokémon,Pokémon Tipigeon,Pokémon Piccione,Täubchen-Pokémon,Pokémon Pichón,아기비둘기포켓몬,こばとポケモン,Tiny Pigeon Pokémon
Wild Pigeon Pokémon,Pokémon Sauvapigeon,Pokémon Granpiccione,Wildtauben-Pokémon,Pokémon Torcaz,들비둘기포켓몬,のばとポケモン,Wild Pigeon Pokémon
Proud Pokémon,Pokémon Fier,Pokémon Orgoglio,Stolz-Pokémon,Pokémon Altanero,프라이드포켓몬,プライドポケモン,Proud Pokémon
Electrified Pokémon,Pokémon Étincélec,Pokémon Caricavolt,Hochspannungs-Pokémon,Pokémon Electrizado,하전포켓몬,たいでんポケモン,Electrified Pokémon
Thunderbolt Pokémon,Pokémon Foudrélec,Pokémon Saetta,Donnerkeil-Pokémon,Pokémon Rayo,뇌전포켓몬,らいでんポケモン,Thunderbolt Pokémon
Mantle Pokémon,Pokémon Manteau,Pokémon Placca,Erdmantel-Pokémon,Pokémon Manto,맨틀포켓몬,マントルポケモン,Mantle Pokémon
Ore Pokémon,Pokémon Minerai,Pokémon Minerale,Erz-Pokémon,Pokémon Mineral,광석포켓몬,こうせきポケモン,Ore Pokémon
Compressed Pokémon,Pokémon Surpression,Pokémon Pressionalta,Kompressions-Pokémon,Pokémon Presurizado,고압포켓몬,こうあつポケモン,Compressed Pokémon
Bat Pokémon,Pokémon Chovsouris,Pokémon Pipistrello,Fledermaus-Pokémon,Pokémon Murciélago,박쥐포켓몬,こうもりポケモン,Bat Pokémon
Courting Pokémon,Pokémon Cupidon,Pokémon Cercamore,Balz-Pokémon,Pokémon Galante,구애포켓몬,きゅうあいポケモン,Courting Pokémon
Mole Pokémon,Pokémon Taupe,Pokémon Talpa,Maulwurf-Pokémon,Pokémon Topo,두더지포켓몬,もぐらポケモン,Mole Pokémon
Subterrene Pokémon,Pokémon Souterrain,Pokémon Sottoterra,Untergrund-Pokémon,Pokémon Subterráneo,땅밑포켓몬,ちていポケモン,Subterrene Pokémon
Hearing Pokémon,Pokémon Audition,Pokémon Ascolto,Gehör-Pokémon,Pokémon Escucha,히어링포켓몬,ヒヤリングポケモン,Hearing Pokémon
Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso,근골포켓몬,きんこつポケモン,Muscular Pokémon
Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso,근골포켓몬,きんこつポケモン,Muscular Pokémon
Muscular Pokémon,Pokémon Costaud,Pokémon Forzaimmane,Muskel-Pokémon,Pokémon Musculoso,근골포켓몬,きんこつポケモン,Muscular Pokémon
Tadpole Pokémon,Pokémon Têtard,Pokémon Girino,Kaulquappen-Pokémon,Pokémon Renacuajo,올챙이포켓몬,おたまポケモン,Tadpole Pokémon
Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibrations-Pokémon,Pokémon Vibrante,진동포켓몬,しんどうポケモン,Vibration Pokémon
Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibrations-Pokémon,Pokémon Vibrante,진동포켓몬,しんどうポケモン,Vibration Pokémon
Judo Pokémon,Pokémon Judo,Pokémon Judo,Judo-Pokémon,Pokémon Judo,유도포켓몬,じゅうどうポケモン,Judo Pokémon
Karate Pokémon,Pokémon Karaté,Pokémon Karate,Karate-Pokémon,Pokémon Kárate,태권도포켓몬,からてポケモン,Karate Pokémon
Sewing Pokémon,Pokémon Couture,Pokémon Grancucito,Schneider-Pokémon,Pokémon Sastre,재봉포켓몬,さいほうポケモン,Sewing Pokémon
Leaf-Wrapped Pokémon,Pokémon Capefeuille,Pokémon Coprifoglia,Wickelblatt-Pokémon,Pokémon Arropado,잎숨기포켓몬,はごもりポケモン,Leaf-Wrapped Pokémon
Nurturing Pokémon,Pokémon Précepteur,Pokémon Balia,Kinderpflege-Pokémon,Pokémon Cuidador,육아포켓몬,こそだてポケモン,Nurturing Pokémon
Centipede Pokémon,Pokémon Chilopode,Pokémon Centipede,Tausendfüßer-Pokémon,Pokémon Ciempiés,지네포켓몬,ムカデポケモン,Centipede Pokémon
Curlipede Pokémon,Pokémon Coconplopode,Pokémon Rotopede,Kokonfüßer-Pokémon,Pokémon Pupaciempiés,눈썹지네포켓몬,まゆムカデポケモン,Curlipede Pokémon
Megapede Pokémon,Pokémon Mégaplopode,Pokémon Megapede,Riesenfüßer-Pokémon,Pokémon Megaciempiés,메가지네포켓몬,メガムカデポケモン,Megapede Pokémon
Cotton Puff Pokémon,Pokémon Boule Coton,Pokémon Cotonpalla,Wattebausch-Pokémon,Pokémon Bolalgodón,솜뭉치포켓몬,わたたまポケモン,Cotton Puff Pokémon
Windveiled Pokémon,Pokémon Vole Vent,Pokémon Spiffero,Windschatten-Pokémon,Pokémon Vuelalviento,바람숨기포켓몬,かぜかくれポケモン,Windveiled Pokémon
Bulb Pokémon,Pokémon Racine,Pokémon Radice,Wurzel-Pokémon,Pokémon Bulbo,뿌리포켓몬,ねっこポケモン,Bulb Pokémon
Flowering Pokémon,Pokémon Chef-Fleur,Pokémon Fiorfronzolo,Blumenzier-Pokémon,Pokémon Adornofloral,꽃장식포켓몬,はなかざりポケモン,Flowering Pokémon
Hostile Pokémon,Pokémon Violent,Pokémon Irruenza,Grobheits-Pokémon,Pokémon Violento,흉포포켓몬,らんぼうポケモン,Hostile Pokémon
Desert Croc Pokémon,Pokémon Croco Sable,Pokémon Sabbiadrillo,Wüstenkroko-Pokémon,Pokémon Desierdrilo,사막악어포켓몬,さばくワニポケモン,Desert Croc Pokémon
Desert Croc Pokémon,Pokémon Croco Sable,Pokémon Sabbiadrillo,Wüstenkroko-Pokémon,Pokémon Desierdrilo,사막악어포켓몬,さばくワニポケモン,Desert Croc Pokémon
Intimidation Pokémon,Pokémon Intimidation,Pokémon Minaccia,Abschreckungs-Pokémon,Pokémon Amenazador,위협포켓몬,いかくポケモン,Intimidation Pokémon
Zen Charm Pokémon,Pokémon Daruma,Pokémon Daruma,Lampion-Pokémon,Pokémon Daruma,달마포켓몬,だるまポケモン,Zen Charm Pokémon
Blazing Pokémon,Pokémon Enflammé,Pokémon Altefiamme,Lichterloh-Pokémon,Pokémon Candente,염상포켓몬,えんじょうポケモン,Blazing Pokémon
Cactus Pokémon,Pokémon Cactus,Pokémon Cactus,Kaktus-Pokémon,Pokémon Cactus,선인장포켓몬,サボテンポケモン,Cactus Pokémon
Rock Inn Pokémon,Pokémon Lithicole,Pokémon Pietracasa,Steinhaus-Pokémon,Pokémon Casapiedra,돌집포켓몬,いしやどポケモン,Rock Inn Pokémon
Stone Home Pokémon,Pokémon Lapidicole,Pokémon Scogliocasa,Felshaus-Pokémon,Pokémon Casarroca,바위집포켓몬,いわやどポケモン,Stone Home Pokémon
Shedding Pokémon,Pokémon Mue,Pokémon Mutapelle,Hautwechsel-Pokémon,Pokémon Mudapiel,탈피포켓몬,だっぴポケモン,Shedding Pokémon
Hoodlum Pokémon,Pokémon Gang,Pokémon Furfante,Halunken-Pokémon,Pokémon Gamberro,악당포켓몬,あくとうポケモン,Hoodlum Pokémon
Avianoid Pokémon,Pokémon Similoiseau,Pokémon Pseuduccello,Vogelgleich-Pokémon,Pokémon Pseudopájaro,흡사새포켓몬,とりもどきポケモン,Avianoid Pokémon
Spirit Pokémon,Pokémon Âme,Pokémon Fatuanima,Seelen-Pokémon,Pokémon Espíritu,영혼포켓몬,たましいポケモン,Spirit Pokémon
Coffin Pokémon,Pokémon Cercueil,Pokémon Bara,Sarkophag-Pokémon,Pokémon Sepultura,관포켓몬,かんおけポケモン,Coffin Pokémon
Prototurtle Pokémon,Pokémon Tortantique,Pokémon Ancestruga,Urzeitkröten-Pokémon,Pokémon Pretortuga,옛날거북포켓몬,こだいがめポケモン,Prototurtle Pokémon
Prototurtle Pokémon,Pokémon Tortantique,Pokémon Ancestruga,Urzeitkröten-Pokémon,Pokémon Pretortuga,옛날거북포켓몬,こだいがめポケモン,Prototurtle Pokémon
First Bird Pokémon,Pokémon Oisancien,Pokémon Paleouccello,Urzeitvogel-Pokémon,Pokémon Protopájaro,최초새포켓몬,さいこどりポケモン,First Bird Pokémon
First Bird Pokémon,Pokémon Oisancien,Pokémon Paleouccello,Urzeitvogel-Pokémon,Pokémon Protopájaro,최초새포켓몬,さいこどりポケモン,First Bird Pokémon
Trash Bag Pokémon,Pokémon Sac Poubelle,Pokémon Spazzatura,Mülltüten-Pokémon,Pokémon Bolsa Basura,쓰레기봉투포켓몬,ゴミぶくろポケモン,Trash Bag Pokémon
Trash Heap Pokémon,Pokémon Dépotoir,Pokémon Discarica,Müllhalden-Pokémon,Pokémon Vertedero,쓰레기장포켓몬,ゴミすてばポケモン,Trash Heap Pokémon
Tricky Fox Pokémon,Pokémon Sombrenard,Pokémon Malavolpe,Lausefuchs-Pokémon,Pokémon Zorro Pillo,나쁜여우포켓몬,わるぎつねポケモン,Tricky Fox Pokémon
Illusion Fox Pokémon,Pokémon Polymorfox,Pokémon Mutevolpe,Polymorfuchs-Pokémon,Pokémon Disfrazorro,요괴여우포켓몬,ばけぎつねポケモン,Illusion Fox Pokémon
Chinchilla Pokémon,Pokémon Chinchilla,Pokémon Cincillà,Chinchilla-Pokémon,Pokémon Chinchilla,친칠라포켓몬,チンチラポケモン,Chinchilla Pokémon
Scarf Pokémon,Pokémon Écharpe,Pokémon Sciarpa,Schal-Pokémon,Pokémon Estola,스카프포켓몬,スカーフポケモン,Scarf Pokémon
Fixation Pokémon,Pokémon Dévisageur,Pokémon Fissosguardo,Glotz-Pokémon,Pokémon Inquisitivo,응시포켓몬,ぎょうしポケモン,Fixation Pokémon
Manipulate Pokémon,Pokémon Magouilleur,Pokémon Raggiro,Manipulator-Pokémon,Pokémon Manipulador,조작포켓몬,あやつりポケモン,Manipulate Pokémon
Astral Body Pokémon,Pokémon Cosmique,Pokémon Corpoceleste,Gestirns-Pokémon,Pokémon Astro,천체포켓몬,てんたいポケモン,Astral Body Pokémon
Cell Pokémon,Pokémon Cellule,Pokémon Cellula,Zellen-Pokémon,Pokémon Célula,세포포켓몬,さいぼうポケモン,Cell Pokémon
Mitosis Pokémon,Pokémon Divisé,Pokémon Scissione,Zellteilungs-Pokémon,Pokémon Mitosis,분할포켓몬,ぶんかつポケモン,Mitosis Pokémon
Multiplying Pokémon,Pokémon Multiplié,Pokémon Espansione,Vermehrungs-Pokémon,Pokémon Ampliación,증폭포켓몬,ぞうふくポケモン,Multiplying Pokémon
Water Bird Pokémon,Pokémon Oiseaudo,Pokémon Alacquatico,Wasservogel-Pokémon,Pokémon Ave Agua,물새포켓몬,みずどりポケモン,Water Bird Pokémon
White Bird Pokémon,Pokémon Cygne,Pokémon Biancuccello,Schwan-Pokémon,Pokémon Cisne,백조포켓몬,しらとりポケモン,White Bird Pokémon
Fresh Snow Pokémon,Pokémon Poudreuse,Pokémon Nevefresca,Neuschnee-Pokémon,Pokémon Nieve Fresca,신설포켓몬,しんせつポケモン,Fresh Snow Pokémon
Icy Snow Pokémon,Pokémon Grêle,Pokémon Geloneve,Firn-Pokémon,Pokémon Nieve Helada,빙설포켓몬,ひょうせつポケモン,Icy Snow Pokémon
Snowstorm Pokémon,Pokémon Congère,Pokémon Bufera,Schneesturm-Pokémon,Pokémon Nieve Gélida,블리자드포켓몬,ブリザードポケモン,Snowstorm Pokémon
Season Pokémon,Pokémon Saison,Pokémon Stagione,Jahreszeiten-Pokémon,Pokémon Estacional,계절포켓몬,きせつポケモン,Season Pokémon
Season Pokémon,Pokémon Saison,Pokémon Stagione,Jahreszeiten-Pokémon,Pokémon Estacional,계절포켓몬,きせつポケモン,Season Pokémon
Sky Squirrel Pokémon,Pokémon Pteromys,Pokémon Petauro,Flughörnchen-Pokémon,Pokémon Vuelardilla,하늘다람쥐포켓몬,モモンガポケモン,Sky Squirrel Pokémon
Clamping Pokémon,Pokémon Carabe,Pokémon Addentatore,Schnappbiss-Pokémon,Pokémon Bocado,덥석물기포켓몬,かぶりつきポケモン,Clamping Pokémon
Cavalry Pokémon,Pokémon Chevalier,Pokémon Cavaliere,Kavallerie-Pokémon,Pokémon Soldado,기병포켓몬,きへいポケモン,Cavalry Pokémon
Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz-Pokémon,Pokémon Hongo,버섯포켓몬,きのこポケモン,Mushroom Pokémon
Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz-Pokémon,Pokémon Hongo,버섯포켓몬,きのこポケモン,Mushroom Pokémon
Floating Pokémon,Pokémon Flottaison,Pokémon Fluttuante,Gleit-Pokémon,Pokémon Ingrávido,부유포켓몬,ふゆうポケモン,Floating Pokémon
Floating Pokémon,Pokémon Flottaison,Pokémon Fluttuante,Gleit-Pokémon,Pokémon Ingrávido,부유포켓몬,ふゆうポケモン,Floating Pokémon
Caring Pokémon,Pokémon Soigneur,Pokémon Assistenza,Fürsorge-Pokémon,Pokémon Socorrista,돌보기포켓몬,かいほうポケモン,Caring Pokémon
Attaching Pokémon,Pokémon Crampon,Pokémon Appiccicante,Kleben-Pokémon,Pokémon Lapa,들러붙기포켓몬,くっつきポケモン,Attaching Pokémon
EleSpider Pokémon,Pokémon Araclectrik,Pokémon Elettroragno,Stromspinnen-Pokémon,Pokémon Electroaraña,전기거미포켓몬,でんきグモポケモン,EleSpider Pokémon
Thorn Seed Pokémon,Pokémon Graine Épine,Pokémon Spinaseme,Dornfrucht-Pokémon,Pokémon Fruto Espina,가시열매포켓몬,とげのみポケモン,Thorn Seed Pokémon
Thorn Pod Pokémon,Pokémon Boule Épine,Pokémon Spinasfere,Dornkugel-Pokémon,Pokémon Bola Espina,가시공포켓몬,とげだまポケモン,Thorn Pod Pokémon
Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje,톱니바퀴포켓몬,はぐるまポケモン,Gear Pokémon
Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje,톱니바퀴포켓몬,はぐるまポケモン,Gear Pokémon
Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje,톱니바퀴포켓몬,はぐるまポケモン,Gear Pokémon
EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch-Pokémon,Pokémon Electropez,전기물고기포켓몬,でんきうおポケモン,EleFish Pokémon
EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch-Pokémon,Pokémon Electropez,전기물고기포켓몬,でんきうおポケモン,EleFish Pokémon
EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch-Pokémon,Pokémon Electropez,전기물고기포켓몬,でんきうおポケモン,EleFish Pokémon
Cerebral Pokémon,Pokémon Cerveau,Pokémon Cervello,Grips-Pokémon,Pokémon Cerebro,브레인포켓몬,ブレインポケモン,Cerebral Pokémon
Cerebral Pokémon,Pokémon Cerveau,Pokémon Cervello,Grips-Pokémon,Pokémon Cerebro,브레인포켓몬,ブレインポケモン,Cerebral Pokémon
Candle Pokémon,Pokémon Chandelle,Pokémon Candela,Kerzen-Pokémon,Pokémon Vela,양초포켓몬,ろうそくポケモン,Candle Pokémon
Lamp Pokémon,Pokémon Lampe,Pokémon Lanterna,Lampen-Pokémon,Pokémon Farolillo,램프포켓몬,ランプポケモン,Lamp Pokémon
Luring Pokémon,Pokémon Invitation,Pokémon Attiranime,Geleit-Pokémon,Pokémon Señuelo,권유포켓몬,いざないポケモン,Luring Pokémon
Tusk Pokémon,Pokémon Crocs,Pokémon Zanna,Stoßzahn-Pokémon,Pokémon Colmillo,이빨포켓몬,キバポケモン,Tusk Pokémon
Axe Jaw Pokémon,Pokémon Hachomenton,Pokémon Mascellascia,Beilkiefer-Pokémon,Pokémon Boca Hacha,도끼턱포켓몬,あごオノポケモン,Axe Jaw Pokémon
Axe Jaw Pokémon,Pokémon Hachomenton,Pokémon Mascellascia,Beilkiefer-Pokémon,Pokémon Boca Hacha,도끼턱포켓몬,あごオノポケモン,Axe Jaw Pokémon
Chill Pokémon,Pokémon Gelé,Pokémon Freddo,Eisschollen-Pokémon,Pokémon Congelación,빙결포켓몬,ひょうけつポケモン,Chill Pokémon
Freezing Pokémon,Pokémon Congelé,Pokémon Glaciale,Packeis-Pokémon,Pokémon Glaciación,동결포켓몬,とうけつポケモン,Freezing Pokémon
Crystallizing Pokémon,Pokémon Cristal,Pokémon Cristallo,Kristall-Pokémon,Pokémon Cristal,결정포켓몬,けっしょうポケモン,Crystallizing Pokémon
Snail Pokémon,Pokémon Escargot,Pokémon Lumachina,Schnecken-Pokémon,Pokémon Caracol,달팽이포켓몬,マイマイポケモン,Snail Pokémon
Shell Out Pokémon,Pokémon Exuviateur,Pokémon Sgusciato,Entschalungs-Pokémon,Pokémon Sincaparazón,탈껍질포켓몬,からぬけポケモン,Shell Out Pokémon
Trap Pokémon,Pokémon Piège,Pokémon Trappola,Falle-Pokémon,Pokémon Trampa,트랩포켓몬,トラップポケモン,Trap Pokémon
Martial Arts Pokémon,Pokémon Art Martial,Pokémon Marziale,Kampfkünste-Pokémon,Pokémon Arte Marcial,무술포켓몬,ぶじゅつポケモン,Martial Arts Pokémon
Martial Arts Pokémon,Pokémon Art Martial,Pokémon Marziale,Kampfkünste-Pokémon,Pokémon Arte Marcial,무술포켓몬,ぶじゅつポケモン,Martial Arts Pokémon
Cave Pokémon,Pokémon Caverne,Pokémon Grotta,Höhlen-Pokémon,Pokémon Cueva,동굴포켓몬,ほらあなポケモン,Cave Pokémon
Automaton Pokémon,Pokémon Golem Ancien,Pokémon Statuanimata,Urgolem-Pokémon,Pokémon Autómata,골렘포켓몬,ゴーレムポケモン,Automaton Pokémon
Automaton Pokémon,Pokémon Golem Ancien,Pokémon Statuanimata,Urgolem-Pokémon,Pokémon Autómata,골렘포켓몬,ゴーレムポケモン,Automaton Pokémon
Sharp Blade Pokémon,Pokémon Coupant,Pokémon Lamaffilata,Stahlklingen-Pokémon,Pokémon Tajo,날붙이포켓몬,はものポケモン,Sharp Blade Pokémon
Sword Blade Pokémon,Pokémon Tranchant,Pokémon Fildilama,Schwertklingen-Pokémon,Pokémon Filo,도인포켓몬,とうじんポケモン,Sword Blade Pokémon
Bash Buffalo Pokémon,Pokémon Coup d’Bœuf,Pokémon Sfondatoro,Kopfstoßrind-Pokémon,Pokémon Torocabezazo,박치기소포켓몬,ずつきうしポケモン,Bash Buffalo Pokémon
Eaglet Pokémon,Pokémon Aiglon,Pokémon Aquilotto,Adlerküken-Pokémon,Pokémon Aguilucho,새끼독수리포켓몬,ヒナわしポケモン,Eaglet Pokémon
Valiant Pokémon,Pokémon Vaillant,Pokémon Baldanza,Kühnheits-Pokémon,Pokémon Aguerrido,용맹포켓몬,ゆうもうポケモン,Valiant Pokémon
Diapered Pokémon,Pokémon Couche,Pokémon Pannolino,Windel-Pokémon,Pokémon Pañal,기저귀포켓몬,おむつポケモン,Diapered Pokémon
Bone Vulture Pokémon,Pokémon Vostour,Pokémon Ossaquila,Knochenadler-Pokémon,Pokémon Buitre Hueso,뼈독수리포켓몬,ほねわしポケモン,Bone Vulture Pokémon
Anteater Pokémon,Pokémon Tamanoir,Pokémon Formichiere,Ameisenbären-Pokémon,Pokémon Hormiguero,개미핥기포켓몬,アリクイポケモン,Anteater Pokémon
Iron Ant Pokémon,Pokémon Fourmi Dure,Pokémon Ferformica,Eisenameisen-Pokémon,Pokémon Hormigacero,철개미포켓몬,てつアリポケモン,Iron Ant Pokémon
Irate Pokémon,Pokémon Rude,Pokémon Impeto,Haudrauf-Pokémon,Pokémon Tosco,폭거포켓몬,そぼうポケモン,Irate Pokémon
Hostile Pokémon,Pokémon Violent,Pokémon Irruenza,Grobheits-Pokémon,Pokémon Violento,흉포포켓몬,らんぼうポケモン,Hostile Pokémon
Brutal Pokémon,Pokémon Brutal,Pokémon Brutale,Brutal-Pokémon,Pokémon Voraz,난폭포켓몬,きょうぼうポケモン,Brutal Pokémon
Torch Pokémon,Pokémon Torche,Pokémon Torcia,Fackel-Pokémon,Pokémon Antorcha,횃불포켓몬,たいまつポケモン,Torch Pokémon
Sun Pokémon,Pokémon Soleil,Pokémon Sole,Sonnen-Pokémon,Pokémon Sol,태양포켓몬,たいようポケモン,Sun Pokémon
Iron Will Pokémon,Pokémon Cœur de Fer,Pokémon Metalcuore,Eisenkern-Pokémon,Pokémon Tesón Acero,철심포켓몬,てっしんポケモン,Iron Will Pokémon
Cavern Pokémon,Pokémon Grotte,Pokémon Caverna,Felsenhöhlen-Pokémon,Pokémon Gruta,암굴포켓몬,がんくつポケモン,Cavern Pokémon
Grassland Pokémon,Pokémon Plaine Verte,Pokémon Prateria,Wiesen-Pokémon,Pokémon Prado,초원포켓몬,そうげんポケモン,Grassland Pokémon
Cyclone Pokémon,Pokémon Tornade,Pokémon Turbinio,Wirbelsturm-Pokémon,Pokémon Torbellino,선풍포켓몬,せんぷうポケモン,Cyclone Pokémon
Bolt Strike Pokémon,Pokémon Foudroyeur,Pokémon Fulminante,Torpedo-Pokémon,Pokémon Centella,뇌격포켓몬,らいげきポケモン,Bolt Strike Pokémon
Vast White Pokémon,Pokémon Blanc Réel,Pokémon Bianco Verità,Wahres Weiß-Pokémon,Pokémon Blanco Veraz,백양포켓몬,はくようポケモン,Vast White Pokémon
Deep Black Pokémon,Pokémon Noir Idéal,Pokémon Nero Ideale,Reines Schwarz-Pokémon,Pokémon Negro Puro,흑음포켓몬,こくいんポケモン,Deep Black Pokémon
Abundance Pokémon,Pokémon Fertilité,Pokémon Fertilità,Reichtums-Pokémon,Pokémon Fertilidad,풍요포켓몬,ほうじょうポケモン,Abundance Pokémon
Boundary Pokémon,Pokémon Frontière,Pokémon Confine,Schwellen-Pokémon,Pokémon Frontera,경계포켓몬,きょうかいポケモン,Boundary Pokémon
Colt Pokémon,Pokémon Poulain,Pokémon Puledro,Fohlen-Pokémon,Pokémon Potro,망아지포켓몬,わかごまポケモン,Colt Pokémon
Melody Pokémon,Pokémon Mélodie,Pokémon Melodia,Melodie-Pokémon,Pokémon Melodía,선율포켓몬,せんりつポケモン,Melody Pokémon
Paleozoic Pokémon,Pokémon Paléozoïque,Pokémon Paleozoico,Paläozoikums-Pokémon,Pokémon Paleozoico,고생대포켓몬,こせいだいポケモン,Paleozoic Pokémon
Spiny Nut Pokémon,Pokémon Bogue,Pokémon Castanriccio,Stachelkopf-Pokémon,Pokémon Erizo,밤송이포켓몬,いがぐりポケモン,Spiny Nut Pokémon
Spiny Armor Pokémon,Pokémon Épinarmure,Pokémon Spincorazza,Spitzpanzer-Pokémon,Pokémon Corazaespín,가시갑옷포켓몬,とげよろいポケモン,Spiny Armor Pokémon
Spiny Armor Pokémon,Pokémon Épinarmure,Pokémon Spincorazza,Spitzpanzer-Pokémon,Pokémon Corazaespín,가시갑옷포켓몬,とげよろいポケモン,Spiny Armor Pokémon
Fox Pokémon,Pokémon Renard,Pokémon Volpe,Fuchs-Pokémon,Pokémon Zorro,여우포켓몬,キツネポケモン,Fox Pokémon
Fox Pokémon,Pokémon Renard,Pokémon Volpe,Fuchs-Pokémon,Pokémon Zorro,여우포켓몬,キツネポケモン,Fox Pokémon
Fox Pokémon,Pokémon Renard,Pokémon Volpe,Fuchs-Pokémon,Pokémon Zorro,여우포켓몬,キツネポケモン,Fox Pokémon
Bubble Frog Pokémon,Pokémon Crapobulle,Pokémon Schiumorana,Blubbfrosch-Pokémon,Pokémon Burburrana,거품개구리포켓몬,あわがえるポケモン,Bubble Frog Pokémon
Bubble Frog Pokémon,Pokémon Crapobulle,Pokémon Schiumorana,Blubbfrosch-Pokémon,Pokémon Burburrana,거품개구리포켓몬,あわがえるポケモン,Bubble Frog Pokémon
Ninja Pokémon,Pokémon Ninja,Pokémon Ninja,Ninja-Pokémon,Pokémon Ninja,시노비포켓몬,しのびポケモン,Ninja Pokémon
